kehadiran_id,karyawan_id,tanggal,waktu_masuk,waktu_keluar,status_kehadiran,keterlambatan_menit,keterangan,nama,jabatan,departemen,tanggal_masuk,gaji_pokok,status_kepegawaian,email,nomor_telepon,durasi_jam,sanksi_potongan,bulan,tahun
14138,38,2025-05-03,2025-05-03 08:29:00,2025-05-03 17:10:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Manager,Marketing,2020-08-08,16674138,Kontrak,rudi.hidayat@company.com,86796738787,0.0,0.0,May,2025
14139,39,2025-05-03,2025-05-03 08:03:00,2025-05-03 17:18:00,Hadir,16,Keterangan untuk Hadir,Siti Rahayu,Manager,HR,2023-06-09,15582343,Kontrak,siti.rahayu@company.com,87482848011,0.0,0.0,May,2025
14140,40,2025-05-03,2025-05-03 08:17:00,2025-05-03 17:20:00,Hadir,0,Keterangan untuk Hadir,Doni Wati,Manager,IT,2022-03-19,17226893,Tetap,doni.wati@company.com,87161404428,4.0,0.0,May,2025
14141,41,2025-05-03,2025-05-03 08:19:00,2025-05-03 17:11:00,Hadir,20,Keterangan untuk Hadir,Nina Prasetyo,Manager,Marketing,2024-04-09,15372341,Probation,nina.prasetyo@company.com,82872852789,0.0,0.0,May,2025
14142,42,2025-05-03,2025-05-03 08:05:00,2025-05-03 17:18:00,Hadir,0,Keterangan untuk Hadir,Doni Prakoso,Supervisor,Finance,2023-02-22,12769918,Probation,doni.prakoso@company.com,84642197907,3.0,0.0,May,2025
14143,43,2025-05-03,2025-05-03 08:06:00,2025-05-03 17:07:00,Hadir,0,Keterangan untuk Hadir,Rudi Prakoso,Senior Staff,Marketing,2022-07-23,8240067,Probation,rudi.prakoso@company.com,81546696950,1.0,0.0,May,2025
14144,44,2025-05-03,2025-05-03 08:09:00,2025-05-03 17:02:00,Hadir,0,Keterangan untuk Hadir,Eko Prasetyo,Supervisor,Finance,2023-09-27,10003405,Kontrak,eko.prasetyo@company.com,82232285036,0.0,0.0,May,2025
14145,45,2025-05-03,2025-05-03 08:27:00,2025-05-03 17:30:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Marketing,2023-08-22,7896328,Probation,eko.anggraini@company.com,85659161352,2.0,0.0,May,2025
14146,46,2025-05-03,2025-05-03 08:02:00,2025-05-03 17:16:00,Hadir,0,Keterangan untuk Hadir,Doni Anggraini,Senior Staff,IT,2021-11-10,7942211,Tetap,doni.anggraini@company.com,81632880459,0.0,0.0,May,2025
14147,47,2025-05-03,0,0,Izin,0,Keterangan untuk Izin,Budi Rahayu,Staff,IT,2023-07-21,6207269,Tetap,budi.rahayu@company.com,86944142262,0.0,0.0,May,2025
14148,48,2025-05-03,2025-05-03 08:22:00,2025-05-03 17:25:00,Hadir,0,Keterangan untuk Hadir,Eko Rahayu,Supervisor,IT,2020-07-08,11475444,Probation,eko.rahayu@company.com,87519578899,0.0,0.0,May,2025
14149,49,2025-05-03,2025-05-03 08:12:00,2025-05-03 17:01:00,Hadir,6,Keterangan untuk Hadir,Budi Prakoso,Supervisor,IT,2023-03-26,13897709,Probation,budi.prakoso@company.com,88995059760,0.0,0.0,May,2025
14150,50,2025-05-03,2025-05-03 08:00:00,2025-05-03 17:27:00,Hadir,0,Keterangan untuk Hadir,Linda Hermawan,Supervisor,Finance,2024-08-21,12006939,Kontrak,linda.hermawan@company.com,82889238423,2.0,0.0,May,2025
14151,1,2025-05-04,2025-05-04 08:04:00,2025-05-04 17:14:00,Hadir,0,Keterangan untuk Hadir,Dewi Santoso,Senior Staff,HR,2021-03-24,7429895,Probation,dewi.santoso@company.com,83342331444,0.0,0.0,May,2025
14152,2,2025-05-04,0,0,Sakit,0,Keterangan untuk Sakit,Maya Prasetyo,Manager,IT,2020-04-08,19239227,Probation,maya.prasetyo@company.com,89703905715,0.0,0.0,May,2025
14153,3,2025-05-04,2025-05-04 08:24:00,2025-05-04 17:08:00,Hadir,0,Keterangan untuk Hadir,Siti Prakoso,Staff,HR,2023-10-09,6697498,Tetap,siti.prakoso@company.com,87110082321,3.0,0.0,May,2025
14154,4,2025-05-04,2025-05-04 08:20:00,2025-05-04 17:09:00,Hadir,6,Keterangan untuk Hadir,Rudi Hidayat,Supervisor,Finance,2020-02-13,10811315,Kontrak,rudi.hidayat@company.com,88934927891,0.0,0.0,May,2025
14155,5,2025-05-04,2025-05-04 08:30:00,2025-05-04 17:16:00,Hadir,0,Keterangan untuk Hadir,Maya Hermawan,Manager,Marketing,2024-02-13,15661023,Probation,maya.hermawan@company.com,81298737106,0.0,0.0,May,2025
14156,6,2025-05-04,2025-05-04 08:16:00,2025-05-04 17:13:00,Hadir,0,Keterangan untuk Hadir,Siti Hermawan,Manager,HR,2020-07-09,18803481,Probation,siti.hermawan@company.com,88877444318,4.0,0.0,May,2025
14157,7,2025-05-04,0,0,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan,Ahmad Wati,Senior Staff,HR,2022-12-22,9718057,Tetap,ahmad.wati@company.com,84131575764,0.0,0.0,May,2025
14158,8,2025-05-04,2025-05-04 08:16:00,2025-05-04 17:21:00,Hadir,0,Keterangan untuk Hadir,Ahmad Kusuma,Staff,Finance,2024-04-22,5680070,Tetap,ahmad.kusuma@company.com,86649827836,0.0,0.0,May,2025
14159,9,2025-05-04,2025-05-04 08:09:00,2025-05-04 17:30:00,Hadir,0,Keterangan untuk Hadir,Rudi Putri,Supervisor,Finance,2021-11-16,13318800,Probation,rudi.putri@company.com,82970753705,0.0,761471.0,May,2025
14160,10,2025-05-04,2025-05-04 08:01:00,2025-05-04 17:17:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Supervisor,Finance,2024-07-19,13350414,Kontrak,rudi.hidayat@company.com,85284391408,0.0,0.0,May,2025
14161,11,2025-05-04,2025-05-04 08:19:00,2025-05-04 17:13:00,Hadir,0,Keterangan untuk Hadir,Doni Kusuma,Manager,IT,2020-03-21,16342026,Probation,doni.kusuma@company.com,85567816720,0.0,0.0,May,2025
14162,12,2025-05-04,2025-05-04 08:02:00,2025-05-04 17:28:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Staff,Finance,2024-01-22,6511463,Tetap,eko.anggraini@company.com,88047877267,0.0,0.0,May,2025
14163,13,2025-05-04,2025-05-04 08:01:00,2025-05-04 17:20:00,Hadir,23,Keterangan untuk Hadir,Dewi Hermawan,Staff,HR,2023-01-24,6836796,Probation,dewi.hermawan@company.com,84919706735,2.0,0.0,May,2025
14164,14,2025-05-04,2025-05-04 08:21:00,2025-05-04 17:02:00,Hadir,6,Keterangan untuk Hadir,Rudi Prakoso,Supervisor,HR,2022-03-18,14448929,Tetap,rudi.prakoso@company.com,87867414708,0.0,0.0,May,2025
14165,15,2025-05-04,2025-05-04 08:11:00,2025-05-04 17:10:00,Hadir,0,Keterangan untuk Hadir,Linda Santoso,Manager,Finance,2022-04-02,17020577,Probation,linda.santoso@company.com,85067116918,3.0,0.0,May,2025
14166,16,2025-05-04,2025-05-04 08:01:00,2025-05-04 17:04:00,Hadir,0,Keterangan untuk Hadir,Dewi Kusuma,Manager,HR,2021-11-16,19612086,Tetap,dewi.kusuma@company.com,86633778586,0.0,0.0,May,2025
14167,17,2025-05-04,2025-05-04 08:24:00,2025-05-04 17:29:00,Hadir,17,Keterangan untuk Hadir,Nina Kusuma,Staff,IT,2021-04-03,5709016,Tetap,nina.kusuma@company.com,81945826486,0.0,0.0,May,2025
14168,18,2025-05-04,2025-05-04 08:11:00,2025-05-04 17:17:00,Hadir,0,Keterangan untuk Hadir,Dewi Santoso,Supervisor,IT,2020-06-03,14313054,Tetap,dewi.santoso@company.com,83084839399,0.0,0.0,May,2025
14169,19,2025-05-04,2025-05-04 08:18:00,2025-05-04 17:10:00,Hadir,13,Keterangan untuk Hadir,Doni Hidayat,Staff,HR,2023-07-07,5197815,Tetap,doni.hidayat@company.com,88125276666,0.0,0.0,May,2025
14170,20,2025-05-04,2025-05-04 08:20:00,2025-05-04 17:05:00,Hadir,3,Keterangan untuk Hadir,Nina Prasetyo,Staff,Marketing,2020-11-21,6355137,Tetap,nina.prasetyo@company.com,85555296751,4.0,0.0,May,2025
14171,21,2025-05-04,2025-05-04 08:01:00,2025-05-04 17:15:00,Hadir,0,Keterangan untuk Hadir,Nina Putri,Supervisor,HR,2021-09-15,11175934,Kontrak,nina.putri@company.com,86083042422,0.0,0.0,May,2025
14172,22,2025-05-04,2025-05-04 08:06:00,2025-05-04 17:03:00,Hadir,0,Keterangan untuk Hadir,Linda Rahayu,Manager,Marketing,2024-02-02,19534780,Tetap,linda.rahayu@company.com,85161807235,0.0,0.0,May,2025
14173,23,2025-05-04,2025-05-04 08:07:00,2025-05-04 17:11:00,Hadir,0,Keterangan untuk Hadir,Siti Hidayat,Staff,Marketing,2023-04-28,5841042,Tetap,siti.hidayat@company.com,86002078344,0.0,0.0,May,2025
14174,24,2025-05-04,2025-05-04 08:05:00,2025-05-04 17:23:00,Hadir,0,Keterangan untuk Hadir,Budi Prasetyo,Senior Staff,Marketing,2022-07-23,9331061,Probation,budi.prasetyo@company.com,88380507338,0.0,0.0,May,2025
14175,25,2025-05-04,2025-05-04 08:08:00,2025-05-04 17:10:00,Hadir,0,Keterangan untuk Hadir,Ahmad Rahayu,Senior Staff,HR,2020-10-24,9274131,Tetap,ahmad.rahayu@company.com,88507497883,0.0,0.0,May,2025
14176,26,2025-05-04,2025-05-04 08:05:00,2025-05-04 17:25:00,Hadir,0,Keterangan untuk Hadir,Budi Santoso,Staff,HR,2020-09-03,6785394,Tetap,budi.santoso@company.com,89884231465,0.0,0.0,May,2025
14177,27,2025-05-04,2025-05-04 08:30:00,2025-05-04 17:23:00,Hadir,0,Keterangan untuk Hadir,Dewi Rahayu,Staff,IT,2024-04-19,6246797,Tetap,dewi.rahayu@company.com,83660223333,0.0,0.0,May,2025
14178,28,2025-05-04,2025-05-04 08:26:00,2025-05-04 17:15:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Finance,2021-11-23,8317782,Tetap,eko.anggraini@company.com,86435772945,0.0,0.0,May,2025
14179,29,2025-05-04,0,0,Izin,0,Keterangan untuk Izin,Ahmad Hermawan,Staff,Finance,2020-01-15,6302665,Probation,ahmad.hermawan@company.com,85278201677,4.0,0.0,May,2025
14180,30,2025-05-04,2025-05-04 08:22:00,2025-05-04 17:14:00,Hadir,25,Keterangan untuk Hadir,Dewi Prakoso,Supervisor,Finance,2021-06-03,12049206,Kontrak,dewi.prakoso@company.com,82224011538,0.0,0.0,May,2025
14181,31,2025-05-04,2025-05-04 08:03:00,2025-05-04 17:29:00,Hadir,0,Keterangan untuk Hadir,Linda Prakoso,Senior Staff,IT,2024-05-22,7434473,Tetap,linda.prakoso@company.com,82135872495,0.0,0.0,May,2025
14182,32,2025-05-04,2025-05-04 08:16:00,2025-05-04 17:26:00,Hadir,0,Keterangan untuk Hadir,Dewi Prakoso,Supervisor,Finance,2022-10-07,12876288,Tetap,dewi.prakoso@company.com,88958199946,0.0,0.0,May,2025
14183,33,2025-05-04,2025-05-04 08:22:00,2025-05-04 17:01:00,Hadir,0,Keterangan untuk Hadir,Doni Kusuma,Senior Staff,IT,2020-11-14,8160480,Tetap,doni.kusuma@company.com,85310195918,0.0,0.0,May,2025
14184,34,2025-05-04,2025-05-04 08:08:00,2025-05-04 17:20:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hermawan,Supervisor,Marketing,2024-12-14,14705227,Tetap,ahmad.hermawan@company.com,81480494664,1.0,0.0,May,2025
14185,35,2025-05-04,2025-05-04 08:16:00,2025-05-04 17:23:00,Hadir,0,Keterangan untuk Hadir,Ahmad Prakoso,Manager,Finance,2024-09-05,18605312,Tetap,ahmad.prakoso@company.com,85474620894,2.0,0.0,May,2025
14186,36,2025-05-04,0,0,Sakit,0,Keterangan untuk Sakit,Nina Santoso,Senior Staff,HR,2021-11-04,8483435,Probation,nina.santoso@company.com,84993808565,0.0,0.0,May,2025
14187,37,2025-05-04,0,0,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan,Ahmad Hidayat,Staff,IT,2021-12-11,6640783,Kontrak,ahmad.hidayat@company.com,84482141802,0.0,0.0,May,2025
14188,38,2025-05-04,2025-05-04 08:26:00,2025-05-04 17:09:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Manager,Marketing,2020-08-08,16674138,Kontrak,rudi.hidayat@company.com,86796738787,1.0,0.0,May,2025
14189,39,2025-05-04,2025-05-04 08:21:00,2025-05-04 17:13:00,Hadir,0,Keterangan untuk Hadir,Siti Rahayu,Manager,HR,2023-06-09,15582343,Kontrak,siti.rahayu@company.com,87482848011,0.0,0.0,May,2025
14190,40,2025-05-04,0,0,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan,Doni Wati,Manager,IT,2022-03-19,17226893,Tetap,doni.wati@company.com,87161404428,0.0,0.0,May,2025
14191,41,2025-05-04,2025-05-04 08:30:00,2025-05-04 17:06:00,Hadir,12,Keterangan untuk Hadir,Nina Prasetyo,Manager,Marketing,2024-04-09,15372341,Probation,nina.prasetyo@company.com,82872852789,0.0,0.0,May,2025
14192,42,2025-05-04,2025-05-04 08:08:00,2025-05-04 17:02:00,Hadir,0,Keterangan untuk Hadir,Doni Prakoso,Supervisor,Finance,2023-02-22,12769918,Probation,doni.prakoso@company.com,84642197907,0.0,0.0,May,2025
14193,43,2025-05-04,2025-05-04 08:18:00,2025-05-04 17:25:00,Hadir,0,Keterangan untuk Hadir,Rudi Prakoso,Senior Staff,Marketing,2022-07-23,8240067,Probation,rudi.prakoso@company.com,81546696950,0.0,0.0,May,2025
14194,44,2025-05-04,2025-05-04 08:25:00,2025-05-04 17:05:00,Hadir,1,Keterangan untuk Hadir,Eko Prasetyo,Supervisor,Finance,2023-09-27,10003405,Kontrak,eko.prasetyo@company.com,82232285036,0.0,0.0,May,2025
14195,45,2025-05-04,2025-05-04 08:23:00,2025-05-04 17:23:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Marketing,2023-08-22,7896328,Probation,eko.anggraini@company.com,85659161352,0.0,0.0,May,2025
14196,46,2025-05-04,2025-05-04 08:20:00,2025-05-04 17:30:00,Hadir,0,Keterangan untuk Hadir,Doni Anggraini,Senior Staff,IT,2021-11-10,7942211,Tetap,doni.anggraini@company.com,81632880459,0.0,0.0,May,2025
14197,47,2025-05-04,2025-05-04 08:27:00,2025-05-04 17:03:00,Hadir,27,Keterangan untuk Hadir,Budi Rahayu,Staff,IT,2023-07-21,6207269,Tetap,budi.rahayu@company.com,86944142262,3.0,0.0,May,2025
14198,48,2025-05-04,2025-05-04 08:21:00,2025-05-04 17:12:00,Hadir,0,Keterangan untuk Hadir,Eko Rahayu,Supervisor,IT,2020-07-08,11475444,Probation,eko.rahayu@company.com,87519578899,2.0,0.0,May,2025
14199,49,2025-05-04,2025-05-04 08:08:00,2025-05-04 17:23:00,Hadir,0,Keterangan untuk Hadir,Budi Prakoso,Supervisor,IT,2023-03-26,13897709,Probation,budi.prakoso@company.com,88995059760,0.0,0.0,May,2025
14200,50,2025-05-04,2025-05-04 08:17:00,2025-05-04 17:11:00,Hadir,0,Keterangan untuk Hadir,Linda Hermawan,Supervisor,Finance,2024-08-21,12006939,Kontrak,linda.hermawan@company.com,82889238423,0.0,0.0,May,2025
14201,1,2025-05-05,2025-05-05 08:28:00,2025-05-05 17:24:00,Hadir,0,Keterangan untuk Hadir,Dewi Santoso,Senior Staff,HR,2021-03-24,7429895,Probation,dewi.santoso@company.com,83342331444,0.0,0.0,May,2025
14202,2,2025-05-05,2025-05-05 08:07:00,2025-05-05 17:10:00,Hadir,0,Keterangan untuk Hadir,Maya Prasetyo,Manager,IT,2020-04-08,19239227,Probation,maya.prasetyo@company.com,89703905715,0.0,0.0,May,2025
14203,3,2025-05-05,2025-05-05 08:28:00,2025-05-05 17:05:00,Hadir,0,Keterangan untuk Hadir,Siti Prakoso,Staff,HR,2023-10-09,6697498,Tetap,siti.prakoso@company.com,87110082321,0.0,0.0,May,2025
14204,4,2025-05-05,2025-05-05 08:23:00,2025-05-05 17:29:00,Hadir,29,Keterangan untuk Hadir,Rudi Hidayat,Supervisor,Finance,2020-02-13,10811315,Kontrak,rudi.hidayat@company.com,88934927891,0.0,0.0,May,2025
14205,5,2025-05-05,2025-05-05 08:01:00,2025-05-05 17:24:00,Hadir,7,Keterangan untuk Hadir,Maya Hermawan,Manager,Marketing,2024-02-13,15661023,Probation,maya.hermawan@company.com,81298737106,0.0,0.0,May,2025
14206,6,2025-05-05,2025-05-05 08:03:00,2025-05-05 17:07:00,Hadir,0,Keterangan untuk Hadir,Siti Hermawan,Manager,HR,2020-07-09,18803481,Probation,siti.hermawan@company.com,88877444318,0.0,0.0,May,2025
14207,7,2025-05-05,2025-05-05 08:11:00,2025-05-05 17:20:00,Hadir,0,Keterangan untuk Hadir,Ahmad Wati,Senior Staff,HR,2022-12-22,9718057,Tetap,ahmad.wati@company.com,84131575764,1.0,0.0,May,2025
14208,8,2025-05-05,2025-05-05 08:15:00,2025-05-05 17:11:00,Hadir,0,Keterangan untuk Hadir,Ahmad Kusuma,Staff,Finance,2024-04-22,5680070,Tetap,ahmad.kusuma@company.com,86649827836,0.0,0.0,May,2025
14209,9,2025-05-05,2025-05-05 08:08:00,2025-05-05 17:01:00,Hadir,0,Keterangan untuk Hadir,Rudi Putri,Supervisor,Finance,2021-11-16,13318800,Probation,rudi.putri@company.com,82970753705,0.0,0.0,May,2025
14210,10,2025-05-05,2025-05-05 08:11:00,2025-05-05 17:13:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Supervisor,Finance,2024-07-19,13350414,Kontrak,rudi.hidayat@company.com,85284391408,0.0,0.0,May,2025
14211,11,2025-05-05,2025-05-05 08:07:00,2025-05-05 17:07:00,Hadir,21,Keterangan untuk Hadir,Doni Kusuma,Manager,IT,2020-03-21,16342026,Probation,doni.kusuma@company.com,85567816720,0.0,0.0,May,2025
14212,12,2025-05-05,2025-05-05 08:07:00,2025-05-05 17:16:00,Hadir,12,Keterangan untuk Hadir,Eko Anggraini,Staff,Finance,2024-01-22,6511463,Tetap,eko.anggraini@company.com,88047877267,0.0,0.0,May,2025
14213,13,2025-05-05,2025-05-05 08:16:00,2025-05-05 17:24:00,Hadir,0,Keterangan untuk Hadir,Dewi Hermawan,Staff,HR,2023-01-24,6836796,Probation,dewi.hermawan@company.com,84919706735,0.0,0.0,May,2025
14214,14,2025-05-05,2025-05-05 08:06:00,2025-05-05 17:19:00,Hadir,0,Keterangan untuk Hadir,Rudi Prakoso,Supervisor,HR,2022-03-18,14448929,Tetap,rudi.prakoso@company.com,87867414708,0.0,0.0,May,2025
14215,15,2025-05-05,2025-05-05 08:16:00,2025-05-05 17:25:00,Hadir,0,Keterangan untuk Hadir,Linda Santoso,Manager,Finance,2022-04-02,17020577,Probation,linda.santoso@company.com,85067116918,4.0,0.0,May,2025
14216,16,2025-05-05,2025-05-05 08:01:00,2025-05-05 17:27:00,Hadir,0,Keterangan untuk Hadir,Dewi Kusuma,Manager,HR,2021-11-16,19612086,Tetap,dewi.kusuma@company.com,86633778586,0.0,0.0,May,2025
14217,17,2025-05-05,2025-05-05 08:22:00,2025-05-05 17:30:00,Hadir,0,Keterangan untuk Hadir,Nina Kusuma,Staff,IT,2021-04-03,5709016,Tetap,nina.kusuma@company.com,81945826486,3.0,0.0,May,2025
14218,18,2025-05-05,2025-05-05 08:29:00,2025-05-05 17:16:00,Hadir,6,Keterangan untuk Hadir,Dewi Santoso,Supervisor,IT,2020-06-03,14313054,Tetap,dewi.santoso@company.com,83084839399,0.0,0.0,May,2025
14219,19,2025-05-05,0,0,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan,Doni Hidayat,Staff,HR,2023-07-07,5197815,Tetap,doni.hidayat@company.com,88125276666,3.0,0.0,May,2025
14220,20,2025-05-05,2025-05-05 08:20:00,2025-05-05 17:12:00,Hadir,12,Keterangan untuk Hadir,Nina Prasetyo,Staff,Marketing,2020-11-21,6355137,Tetap,nina.prasetyo@company.com,85555296751,0.0,0.0,May,2025
14221,21,2025-05-05,0,0,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan,Nina Putri,Supervisor,HR,2021-09-15,11175934,Kontrak,nina.putri@company.com,86083042422,4.0,0.0,May,2025
14222,22,2025-05-05,2025-05-05 08:14:00,2025-05-05 17:28:00,Hadir,0,Keterangan untuk Hadir,Linda Rahayu,Manager,Marketing,2024-02-02,19534780,Tetap,linda.rahayu@company.com,85161807235,0.0,0.0,May,2025
14223,23,2025-05-05,2025-05-05 08:14:00,2025-05-05 17:25:00,Hadir,0,Keterangan untuk Hadir,Siti Hidayat,Staff,Marketing,2023-04-28,5841042,Tetap,siti.hidayat@company.com,86002078344,0.0,0.0,May,2025
14224,24,2025-05-05,2025-05-05 08:21:00,2025-05-05 17:26:00,Hadir,0,Keterangan untuk Hadir,Budi Prasetyo,Senior Staff,Marketing,2022-07-23,9331061,Probation,budi.prasetyo@company.com,88380507338,0.0,0.0,May,2025
14225,25,2025-05-05,2025-05-05 08:16:00,2025-05-05 17:19:00,Hadir,0,Keterangan untuk Hadir,Ahmad Rahayu,Senior Staff,HR,2020-10-24,9274131,Tetap,ahmad.rahayu@company.com,88507497883,0.0,0.0,May,2025
14226,26,2025-05-05,2025-05-05 08:23:00,2025-05-05 17:01:00,Hadir,0,Keterangan untuk Hadir,Budi Santoso,Staff,HR,2020-09-03,6785394,Tetap,budi.santoso@company.com,89884231465,0.0,0.0,May,2025
14227,27,2025-05-05,2025-05-05 08:29:00,2025-05-05 17:12:00,Hadir,0,Keterangan untuk Hadir,Dewi Rahayu,Staff,IT,2024-04-19,6246797,Tetap,dewi.rahayu@company.com,83660223333,0.0,0.0,May,2025
14228,28,2025-05-05,2025-05-05 08:25:00,2025-05-05 17:23:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Finance,2021-11-23,8317782,Tetap,eko.anggraini@company.com,86435772945,0.0,0.0,May,2025
14229,29,2025-05-05,2025-05-05 08:06:00,2025-05-05 17:05:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hermawan,Staff,Finance,2020-01-15,6302665,Probation,ahmad.hermawan@company.com,85278201677,0.0,0.0,May,2025
14230,30,2025-05-05,2025-05-05 08:07:00,2025-05-05 17:00:00,Hadir,0,Keterangan untuk Hadir,Dewi Prakoso,Supervisor,Finance,2021-06-03,12049206,Kontrak,dewi.prakoso@company.com,82224011538,0.0,0.0,May,2025
14231,31,2025-05-05,0,0,Izin,0,Keterangan untuk Izin,Linda Prakoso,Senior Staff,IT,2024-05-22,7434473,Tetap,linda.prakoso@company.com,82135872495,0.0,0.0,May,2025
14232,32,2025-05-05,2025-05-05 08:27:00,2025-05-05 17:01:00,Hadir,0,Keterangan untuk Hadir,Dewi Prakoso,Supervisor,Finance,2022-10-07,12876288,Tetap,dewi.prakoso@company.com,88958199946,0.0,0.0,May,2025
14233,33,2025-05-05,2025-05-05 08:26:00,2025-05-05 17:27:00,Hadir,15,Keterangan untuk Hadir,Doni Kusuma,Senior Staff,IT,2020-11-14,8160480,Tetap,doni.kusuma@company.com,85310195918,0.0,0.0,May,2025
14234,34,2025-05-05,2025-05-05 08:24:00,2025-05-05 17:07:00,Hadir,12,Keterangan untuk Hadir,Ahmad Hermawan,Supervisor,Marketing,2024-12-14,14705227,Tetap,ahmad.hermawan@company.com,81480494664,0.0,0.0,May,2025
14235,35,2025-05-05,2025-05-05 08:21:00,2025-05-05 17:25:00,Hadir,0,Keterangan untuk Hadir,Ahmad Prakoso,Manager,Finance,2024-09-05,18605312,Tetap,ahmad.prakoso@company.com,85474620894,0.0,0.0,May,2025
14236,36,2025-05-05,2025-05-05 08:04:00,2025-05-05 17:26:00,Hadir,22,Keterangan untuk Hadir,Nina Santoso,Senior Staff,HR,2021-11-04,8483435,Probation,nina.santoso@company.com,84993808565,0.0,0.0,May,2025
14237,37,2025-05-05,0,0,Izin,0,Keterangan untuk Izin,Ahmad Hidayat,Staff,IT,2021-12-11,6640783,Kontrak,ahmad.hidayat@company.com,84482141802,0.0,0.0,May,2025
14238,38,2025-05-05,2025-05-05 08:26:00,2025-05-05 17:04:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Manager,Marketing,2020-08-08,16674138,Kontrak,rudi.hidayat@company.com,86796738787,0.0,0.0,May,2025
14239,39,2025-05-05,2025-05-05 08:21:00,2025-05-05 17:27:00,Hadir,0,Keterangan untuk Hadir,Siti Rahayu,Manager,HR,2023-06-09,15582343,Kontrak,siti.rahayu@company.com,87482848011,0.0,0.0,May,2025
14240,40,2025-05-05,2025-05-05 08:08:00,2025-05-05 17:00:00,Hadir,0,Keterangan untuk Hadir,Doni Wati,Manager,IT,2022-03-19,17226893,Tetap,doni.wati@company.com,87161404428,0.0,0.0,May,2025
14241,41,2025-05-05,2025-05-05 08:09:00,2025-05-05 17:29:00,Hadir,0,Keterangan untuk Hadir,Nina Prasetyo,Manager,Marketing,2024-04-09,15372341,Probation,nina.prasetyo@company.com,82872852789,0.0,0.0,May,2025
14242,42,2025-05-05,2025-05-05 08:08:00,2025-05-05 17:23:00,Hadir,0,Keterangan untuk Hadir,Doni Prakoso,Supervisor,Finance,2023-02-22,12769918,Probation,doni.prakoso@company.com,84642197907,0.0,0.0,May,2025
14243,43,2025-05-05,2025-05-05 08:07:00,2025-05-05 17:00:00,Hadir,0,Keterangan untuk Hadir,Rudi Prakoso,Senior Staff,Marketing,2022-07-23,8240067,Probation,rudi.prakoso@company.com,81546696950,0.0,0.0,May,2025
14244,44,2025-05-05,2025-05-05 08:24:00,2025-05-05 17:22:00,Hadir,0,Keterangan untuk Hadir,Eko Prasetyo,Supervisor,Finance,2023-09-27,10003405,Kontrak,eko.prasetyo@company.com,82232285036,0.0,0.0,May,2025
14245,45,2025-05-05,0,0,Izin,0,Keterangan untuk Izin,Eko Anggraini,Senior Staff,Marketing,2023-08-22,7896328,Probation,eko.anggraini@company.com,85659161352,0.0,0.0,May,2025
14246,46,2025-05-05,0,0,Izin,0,Keterangan untuk Izin,Doni Anggraini,Senior Staff,IT,2021-11-10,7942211,Tetap,doni.anggraini@company.com,81632880459,0.0,0.0,May,2025
14247,47,2025-05-05,2025-05-05 08:17:00,2025-05-05 17:21:00,Hadir,5,Keterangan untuk Hadir,Budi Rahayu,Staff,IT,2023-07-21,6207269,Tetap,budi.rahayu@company.com,86944142262,4.0,0.0,May,2025
14248,48,2025-05-05,2025-05-05 08:07:00,2025-05-05 17:10:00,Hadir,0,Keterangan untuk Hadir,Eko Rahayu,Supervisor,IT,2020-07-08,11475444,Probation,eko.rahayu@company.com,87519578899,0.0,0.0,May,2025
14249,49,2025-05-05,0,0,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan,Budi Prakoso,Supervisor,IT,2023-03-26,13897709,Probation,budi.prakoso@company.com,88995059760,3.0,0.0,May,2025
14250,50,2025-05-05,2025-05-05 08:22:00,2025-05-05 17:29:00,Hadir,0,Keterangan untuk Hadir,Linda Hermawan,Supervisor,Finance,2024-08-21,12006939,Kontrak,linda.hermawan@company.com,82889238423,0.0,0.0,May,2025
14251,1,2025-05-06,2025-05-06 08:05:00,2025-05-06 17:19:00,Hadir,0,Keterangan untuk Hadir,Dewi Santoso,Senior Staff,HR,2021-03-24,7429895,Probation,dewi.santoso@company.com,83342331444,0.0,0.0,May,2025
14252,2,2025-05-06,2025-05-06 08:20:00,2025-05-06 17:30:00,Hadir,0,Keterangan untuk Hadir,Maya Prasetyo,Manager,IT,2020-04-08,19239227,Probation,maya.prasetyo@company.com,89703905715,0.0,0.0,May,2025
